point,alpha,c
[ 0.77777778 -0.13416667],1.133512518220394,0.0007997096722309835
[ 0.77777778 -0.13472222],1.1333012552836237,0.0008149507149667418
[ 0.77777778 -0.13527778],1.133088222111589,0.0008299350265996272
[ 0.77777778 -0.13583333],1.1328733833137576,0.0008446588148828647
[ 0.77777778 -0.13638889],1.1326566927143293,0.0008591183292263082
[ 0.77777778 -0.13694444],1.1324380937946623,0.0008733098590109039
[ 0.77777778 -0.1375    ],1.1322175200455606,0.0008872297319086668
[ 0.77777778 -0.13805556],1.1319948952402388,0.000900874312207001
[ 0.77777778 -0.13861111],1.1317701336369133,0.0009142399991362956
[ 0.77777778 -0.13916667],1.1315439908546887,0.0009273276927625582
[ 0.77777778 -0.13972222],1.131317427174288,0.0009401397105857475
[ 0.77777778 -0.14027778],1.1310900268813586,0.0009526713204664873
[ 0.77777778 -0.14083333],1.1308619030129499,0.0009649206559149179
[ 0.77777778 -0.14138889],1.1306331637664742,0.0009768859496936115
[ 0.77777778 -0.14194444],1.1304039130247454,0.0009885655330047856
[ 0.77777778 -0.1425    ],1.1301742508298487,0.0009999578346805524
[ 0.77777778 -0.14305556],1.1299442738122152,0.001011061380376091
[ 0.77777778 -0.14361111],1.1297140755804285,0.00102187479176554
[ 0.77777778 -0.14416667],1.1294837470765864,0.0010323967857406632
[ 0.77777778 -0.14472222],1.1292533769013862,0.0010426261736121664
[ 0.77777778 -0.14527778],1.1290230516125648,0.001052561860313518
[ 0.77777778 -0.14583333],1.128792855999902,0.001062202843607322
[ 0.77777778 -0.14638889],1.1285628733395772,0.0010715482132941287
[ 0.77777778 -0.14694444],1.1283331856303396,0.0010805971504236043
[ 0.77777778 -0.1475    ],1.128103873813684,0.001089348926508056
[ 0.77777778 -0.14805556],1.1278750179799442,0.0010978029027382276
[ 0.77777778 -0.14861111],1.1276466975620365,0.0011059585292013644
[ 0.77777778 -0.14916667],1.127418991518366,0.0011138153441014348
[ 0.77777778 -0.14972222],1.1271919785062803,0.0011213729729815621
[ 0.77777778 -0.15027778],1.1269657370472883,0.0011286311279485378
[ 0.77777778 -0.15083333],1.126740345685168,0.0011355896068994504
[ 0.77777778 -0.15138889],1.126515883137956,0.001142248292750367
[ 0.77777778 -0.15194444],1.1262924284447415,0.0011486071526670212
[ 0.77777778 -0.1525    ],1.1260700611081031,0.0011546662372975242
[ 0.77777778 -0.15305556],1.1258488612329567,0.0011604256800070338
[ 0.77777778 -0.15361111],1.1256289096625156,0.0011658856961143636
[ 0.77777778 -0.15416667],1.1254102881120445,0.0011710465821304916
[ 0.77777778 -0.15472222],1.1251930793010037,0.001175908714999
[ 0.77777778 -0.15527778],1.12497736708418,0.001180472551338332
[ 0.77777778 -0.15583333],1.124763236582341,0.0011847386266859168
[ 0.77777778 -0.15638889],1.1245507743129661,0.0011887075547441647
[ 0.77777778 -0.15694444],1.1243400683215021,0.0011923800266280965
[ 0.77777778 -0.1575    ],1.1241312083137092,0.0011957568101149756
[ 0.77777778 -0.15805556],1.1239242857894998,0.0011988387488955058
[ 0.77777778 -0.15861111],1.1237193941787824,0.0012016267618268452
[ 0.77777778 -0.15916667],1.1235166289797462,0.0012041218421873015
[ 0.77777778 -0.15972222],1.1233160879000672,0.0012063250569327468
[ 0.77777778 -0.16027778],1.1231178710014686,0.0012082375459546504
[ 0.77777778 -0.16083333],1.1229220808481186,0.001209860521339768
[ 0.77777778 -0.16138889],1.1227288226593324,0.001211195266631482
[ 0.77777778 -0.16194444],1.1225382044670325,0.0012122431360926482
[ 0.77777778 -0.1625    ],1.1223503372785006,0.0012130055539700782
[ 0.77777778 -0.16305556],1.122165335244895,0.0012134840137605703
[ 0.77777778 -0.16361111],1.121983315836057,0.0012136800774783755
[ 0.77777778 -0.16416667],1.1218044000221636,0.0012135953749241794
[ 0.77777778 -0.16472222],1.1216287124627968,0.0012132316029555658
[ 0.77777778 -0.16527778],1.1214563817039989,0.0012125905247588429
[ 0.77777778 -0.16583333],1.1212875403839635,0.0012116739691222492
[ 0.77777778 -0.16638889],1.1211223254480072,0.0012104838297105265
[ 0.77777778 -0.16694444],1.1209568518358197,0.001209002393273408
[ 0.77777778 -0.1675    ],1.1207915597167946,0.0012072314634361471
[ 0.77777778 -0.16805556],1.1206308381969168,0.0012051929996451758
[ 0.77777778 -0.16861111],1.1204749510391614,0.0012028893370466752
[ 0.77777778 -0.16916667],1.1203241357661178,0.0012003227132679622
[ 0.77777778 -0.16972222],1.1201786050644502,0.0011974952730019037
[ 0.77777778 -0.17027778],1.1200350473354406,0.001194394088692367
[ 0.77777778 -0.17083333],1.1198859103890637,0.0011909883141485924
[ 0.77777778 -0.17138889],1.1197412636412478,0.0011873225156494396
[ 0.77777778 -0.17194444],1.1196010509162917,0.0011833978340633651
[ 0.77777778 -0.1725    ],1.11946521538889,0.0011792154345858623
[ 0.77777778 -0.17305556],1.119333699623485,0.001174776507242811
[ 0.77777778 -0.17361111],1.1192064456110913,0.0011700822673944187
[ 0.77777778 -0.17416667],1.119079917953849,0.0011651222474142228
[ 0.77777778 -0.17472222],1.1189575236059233,0.0011599094919765933
[ 0.77777778 -0.17527778],1.118839154844316,0.0011544451427602698
[ 0.77777778 -0.17583333],1.11872470791723,0.0011487303866474518
[ 0.77777778 -0.17638889],1.1186140828595588,0.001142766455495109
[ 0.77777778 -0.17694444],1.1185071833182454,0.0011365546259154082
[ 0.77777778 -0.1775    ],1.1184039163868307,0.0011300962190644106
[ 0.77777778 -0.17805556],1.1183041924486297,0.0011233926004388358
[ 0.77777778 -0.17861111],1.1182079250279338,0.0011164451796801347
[ 0.77777778 -0.17916667],1.1181150306487486,0.0011092554103856185
[ 0.77777778 -0.17972222],1.1180254287005469,0.0011018247899261112
[ 0.77777778 -0.18027778],1.1179390413105987,0.0010941548592697727
[ 0.77777778 -0.18083333],1.1178557932224207,0.0010862475210909345
[ 0.77777778 -0.18138889],1.1177756116799478,0.0010781043557532741
[ 0.77777778 -0.18194444],1.117698426317036,0.0010697267238873234
[ 0.77777778 -0.1825    ],1.1176241690519166,0.0010611163648577132
[ 0.77777778 -0.18305556],1.117552773986268,0.0010522750574988898
[ 0.77777778 -0.18361111],1.117484177308549,0.0010432046201311696
[ 0.77777778 -0.18416667],1.1174183172012824,0.0010339069105795462
[ 0.77777778 -0.18472222],1.1173551337519723,0.0010243838261950835
[ 0.77777778 -0.18527778],1.1172945688673575,0.0010146373038787315
[ 0.77777778 -0.18583333],1.1172365661906831,0.001004669320107351
[ 0.77777778 -0.18638889],1.1171810710217316,0.0009944818909619348
[ 0.77777778 -0.18694444],1.1171280302392936,0.0009840770721577493
[ 0.77777778 -0.1875    ],1.1170773922258,0.0009734569590763421
[ 0.77777778 -0.18805556],1.1170291067938256,0.0009626236867992826
[ 0.77777778 -0.18861111],1.1169831251141582,0.000951579430143489
[ 0.77777778 -0.18916667],1.1169393996451322,0.0009403264036980674
[ 0.77777778 -0.18972222],1.1168978840628954,0.0009288668618624895
[ 0.77777778 -0.19027778],1.116858533192285,0.0009172030988860803
[ 0.77777778 -0.19083333],1.1168213029379497,0.0009053374489086656
[ 0.77777778 -0.19138889],1.1167861502153338,0.0008932722860023028
[ 0.77777778 -0.19194444],1.116753032881105,0.0008810100242139922
[ 0.77777778 -0.1925    ],1.116721909662572,0.0008685531176092639
[ 0.77777778 -0.19305556],1.116692740085596,0.00085590406031662
[ 0.77777778 -0.19361111],1.1166654844004196,0.0008430653865726536
[ 0.77777778 -0.19416667],1.1166401035048046,0.0008300396707678601
[ 0.77777778 -0.19472222],1.1166165903860745,0.0008168296821817101
[ 0.77777778 -0.19527778],1.1165949401247135,0.0008034381820528642
[ 0.77777778 -0.19583333],1.1165750842124988,0.000789867699520564
[ 0.77777778 -0.19638889],1.1165569761371206,0.0007761209289905677
[ 0.77777778 -0.19694444],1.1165405732407787,0.0007622006209826828
[ 0.77777778 -0.1975    ],1.1165258364922104,0.000748109580531102
[ 0.77777778 -0.19805556],1.1165127302480882,0.0007338506655857752
[ 0.77777778 -0.19861111],1.1165012220007,0.0007194267854147279
[ 0.77777778 -0.19916667],1.1164912821082749,0.0007048408990071714
[ 0.77777778 -0.19972222],1.1164828835036509,0.0006900960134772632
[ 0.77777778 -0.20027778],1.116476001376166,0.0006751951824684005
[ 0.77777778 -0.20083333],1.1164706128206283,0.000660141504557921
[ 0.77777778 -0.20138889],1.116466696445972,0.0006449381216621234
[ 0.77777778 -0.20194444],1.1164642319346054,0.0006295882174414486
[ 0.77777778 -0.2025    ],1.1164631995414933,0.0006140950157057458
[ 0.77777778 -0.20305556],1.1164635795195024,0.0005984617788194882
[ 0.77777778 -0.20361111],1.1164653514543643,0.0005826918061068442
[ 0.77777778 -0.20416667],1.116468493488535,0.0005667884322564618
[ 0.77777778 -0.20472222],1.1164729814080374,0.0005507550257258936
[ 0.77777778 -0.20527778],1.1164787875595523,0.0005345949871455137
[ 0.77777778 -0.20583333],1.116485879556235,0.0005183117477218302
[ 0.77777778 -0.20638889],1.1164942187190696,0.0005019087676400843
[ 0.77777778 -0.20694444],1.1165037581851411,0.00048538953446602
[ 0.77777778 -0.2075    ],1.116514440593536,0.00046875756154674035
[ 0.77777778 -0.20805556],1.1165261952315735,0.0004520163864105741
[ 0.77777778 -0.20861111],1.1165389344858276,0.0004351691375860001
[ 0.77777778 -0.20916667],1.1165525493894821,0.0004182194054397346
[ 0.77777778 -0.20972222],1.1165669039834831,0.0004011712120198003
[ 0.77777778 -0.21027778],1.1165818281039401,0.00038402815304079967
[ 0.77777778 -0.21083333],1.1165971080570343,0.00036679383238504557
[ 0.77777778 -0.21138889],1.1166124744218646,0.0003494718602636474
[ 0.77777778 -0.21194444],1.1166275858934214,0.00033206585137997464
[ 0.77777778 -0.2125    ],1.1166420075810086,0.00031457942309807567
[ 0.77777778 -0.21305556],1.116655181409709,0.0002970161936200169
[ 0.77777778 -0.21361111],1.1166663850594267,0.00027937978017838816
[ 0.77777778 -0.21416667],1.1166746739108373,0.0002616737972540152
[ 0.77777778 -0.21472222],1.1166787971934378,0.00024390185483502905
[ 0.77777778 -0.21527778],1.1166770739022813,0.00022606755674430687
[ 0.77777778 -0.21583333],1.116697859010186,0.00020819294505705475
[ 0.77777778 -0.21638889],1.1167113747141788,0.00019026223229321292
[ 0.77777778 -0.21694444],1.1167149939105154,0.0001722793326704642
[ 0.77777778 -0.2175    ],1.1167049078947062,0.00015424819776470728
[ 0.77777778 -0.21805556],1.1166753393661855,0.00013617281675481878
[ 0.77777778 -0.21861111],1.116617030193605,0.00011805721766006235
[ 0.77777778 -0.21916667],1.1166924686989164,9.996935580728334e-05
[ 0.77777778 -0.21972222],1.1168085115210507,8.186001543696569e-05
[ 0.77777778 -0.22027778],1.1169095554886974,6.371270807246999e-05
[ 0.77777778 -0.22083333],1.1169943722183573,4.553428170996056e-05
[ 0.77777778 -0.22138889],1.117061711997058,2.733191457829132e-05
[ 0.77777778 -0.22194444],1.117110303271655,9.113118871460082e-06
[ 0.7775     -0.22222222],0.8630222294107347,2.4920557179158205e-06
[ 0.77694444 -0.22222222],0.8629521512816826,7.474716640505777e-06
[ 0.77638889 -0.22222222],0.8628799199111475,1.2456364979851238e-05
[ 0.77583333 -0.22222222],0.8628063283666267,1.7438152062957805e-05
[ 0.77527778 -0.22222222],0.8627321455305371,2.242127968903486e-05
[ 0.77472222 -0.22222222],0.8626581155172065,2.7406998299425596e-05
[ 0.77416667 -0.22222222],0.8626381326818056,3.240277909528296e-05
[ 0.77361111 -0.22222222],0.8627413686376699,3.74220060902103e-05
[ 0.77305556 -0.22222222],0.8628030633870268,4.244747816860568e-05
[ 0.7725     -0.22222222],0.8628383905481345,4.7480745221210824e-05
[ 0.77194444 -0.22222222],0.8628567142582587,5.2523352420413624e-05
[ 0.77138889 -0.22222222],0.8628641099277382,5.757683906995611e-05
[ 0.77083333 -0.22222222],0.8628646767429812,6.264273821046152e-05
[ 0.77027778 -0.22222222],0.8628864036718301,6.772749698301363e-05
[ 0.76972222 -0.22222222],0.8628995649400283,7.282706189192881e-05
[ 0.76916667 -0.22222222],0.8629071717819233,7.794300251803016e-05
[ 0.76861111 -0.22222222],0.8629114385831645,8.307687390938709e-05
[ 0.76805556 -0.22222222],0.8629140112239893,8.823021721799273e-05
[ 0.7675     -0.22222222],0.8629161215242731,9.3404560396549e-05
[ 0.76694444 -0.22222222],0.8629186942787416,9.860141893035807e-05
[ 0.76638889 -0.22222222],0.8629224230478869,0.00010382229658940635
[ 0.76583333 -0.22222222],0.8629278248626836,0.0001090686861914687
[ 0.76527778 -0.22222222],0.8629352803939293,0.00011434207037062392
[ 0.76472222 -0.22222222],0.8629450639094859,0.00011964392234765353
[ 0.76416667 -0.22222222],0.8629573659326283,0.00012497570670018856
[ 0.76361111 -0.22222222],0.8629723106016656,0.00013033877625395993
[ 0.76305556 -0.22222222],0.8629899691277996,0.00013573469933816982
[ 0.7625     -0.22222222],0.8630103703421276,0.00014116504816320236
[ 0.76194444 -0.22222222],0.8630335090448232,0.00014663124475185806
[ 0.76138889 -0.22222222],0.8630593526762756,0.00015213470821093944
[ 0.76083333 -0.22222222],0.8630878466937383,0.0001576768553852747
[ 0.76027778 -0.22222222],0.8631189189396934,0.0001632591015092854
[ 0.75972222 -0.22222222],0.863152483217707,0.00016888286085642328
[ 0.75916667 -0.22222222],0.8631884422400559,0.00017454954738681106
[ 0.75861111 -0.22222222],0.8632266900733236,0.00018026057539338386
[ 0.75805556 -0.22222222],0.8632671141797117,0.00018601736014680357
[ 0.7575     -0.22222222],0.8633095971304287,0.0001918213185394311
[ 0.75694444 -0.22222222],0.8633540180511905,0.000197673869728576
[ 0.75638889 -0.22222222],0.8634002538474291,0.00020357643577926482
[ 0.75583333 -0.22222222],0.8634481802471401,0.0002095304423067286
[ 0.75527778 -0.22222222],0.8634976726918225,0.00021553731911879223
[ 0.75472222 -0.22222222],0.863548607100104,0.0002215985008583422
[ 0.75416667 -0.22222222],0.8636008605240149,0.00022771542764603382
[ 0.75361111 -0.22222222],0.8636543117141985,0.00023388954572335692
[ 0.75305556 -0.22222222],0.8637088416074472,0.00024012230809619596
[ 0.7525     -0.22222222],0.8637643337475938,0.0002464151751789862
[ 0.75194444 -0.22222222],0.863820674648906,0.0002527696154395514
[ 0.75138889 -0.22222222],0.8638777541096112,0.0002591871060447205
[ 0.75083333 -0.22222222],0.8639354654819149,0.00026566913350675666
[ 0.75027778 -0.22222222],0.8639937059038973,0.0002722171943306858
[ 0.74972222 -0.22222222],0.864052324782525,0.0002788327140031537
[ 0.74916667 -0.22222222],0.8641112352435926,0.00028551721778128936
[ 0.74861111 -0.22222222],0.8641704026006083,0.00029227232320887074
[ 0.74805556 -0.22222222],0.864229741994298,0.0002990995764756803
[ 0.7475     -0.22222222],0.8642891725871449,0.0003060005363761089
[ 0.74694444 -0.22222222],0.8643486177642581,0.0003129767750895995
[ 0.74638889 -0.22222222],0.864408005302382,0.0003200298789622488
[ 0.74583333 -0.22222222],0.8644672675103032,0.00032716144928952547
[ 0.74527778 -0.22222222],0.8645263413435128,0.0003343731031001172
[ 0.74472222 -0.22222222],0.8645851684956056,0.0003416664739408401
[ 0.74416667 -0.22222222],0.8646436954686263,0.0003490432126626153
[ 0.74361111 -0.22222222],0.8647018736242875,0.0003565049882074555
[ 0.74305556 -0.22222222],0.8647596592177775,0.00036405348839641075
[ 0.7425     -0.22222222],0.8648170134156917,0.0003716904207184512
[ 0.74194444 -0.22222222],0.8648739022994624,0.0003794175131202342
[ 0.74138889 -0.22222222],0.8649302968554958,0.0003872365147966826
[ 0.74083333 -0.22222222],0.8649861729531579,0.0003951491969823679
[ 0.74027778 -0.22222222],0.8650415113115871,0.00040315735374360604
[ 0.73972222 -0.22222222],0.865096297456272,0.0004112628027712651
[ 0.73916667 -0.22222222],0.8651505216662193,0.00041946738617418673
[ 0.73861111 -0.22222222],0.8652041789124957,0.00042777297127323256
[ 0.73805556 -0.22222222],0.865257268788839,0.0004361814513958751
[ 0.7375     -0.22222222],0.8653097954350156,0.000444694746671331
[ 0.73694444 -0.22222222],0.8653617674535102,0.00045331480482617095
[ 0.73638889 -0.22222222],0.8654131978201451,0.00046204360198041206
[ 0.73583333 -0.22222222],0.8654641037891485,0.00047088297878587114
[ 0.73527778 -0.22222222],0.8655145067931638,0.0004798350235586832
[ 0.73472222 -0.22222222],0.8655644323386891,0.0004889019934836053
[ 0.73416667 -0.22222222],0.8656139098973819,0.0004980860001204469
[ 0.73361111 -0.22222222],0.8656629727936447,0.0005073891914102157
[ 0.73305556 -0.22222222],0.8657116580888982,0.0005168137526403528
[ 0.7325     -0.22222222],0.8657600064629051,0.0005263619074106144
[ 0.73194444 -0.22222222],0.8658080620925306,0.0005360359185996994
[ 0.73138889 -0.22222222],0.8658558725282403,0.0005458380893326323
[ 0.73083333 -0.22222222],0.8659034885687024,0.0005557707639490088
[ 0.73027778 -0.22222222],0.8659509641337679,0.0005658363289721591
[ 0.72972222 -0.22222222],0.8659983561361513,0.0005760372140793401
[ 0.72916667 -0.22222222],0.8660457243520772,0.0005863758930730529
[ 0.72861111 -0.22222222],0.8660900007974639,0.000596849484361597
[ 0.72805556 -0.22222222],0.8661339297066126,0.0006074649687211396
[ 0.7275     -0.22222222],0.8661774813648531,0.0006182247382442534
[ 0.72694444 -0.22222222],0.8662206205485149,0.0006291312052530361
[ 0.72638889 -0.22222222],0.8662633069463279,0.000640186802587893
[ 0.72583333 -0.22222222],0.8663054955601206,0.0006513939838986103
[ 0.72527778 -0.22222222],0.86633787879433,0.0006627332358975753
[ 0.72472222 -0.22222222],0.8663651916932433,0.0006742174793462471
[ 0.72416667 -0.22222222],0.8663897440281138,0.0006858544734052024
[ 0.72361111 -0.22222222],0.8664108829422037,0.000697644985422031
[ 0.72305556 -0.22222222],0.8664279296235526,0.0007095896373028962
[ 0.7225     -0.22222222],0.8664401817377654,0.0007216889028215865
[ 0.72194444 -0.22222222],0.8664513042187306,0.0007339550410938997
[ 0.72138889 -0.22222222],0.8664614039768186,0.0007463906202437929
[ 0.72083333 -0.22222222],0.8664663381483673,0.0007589865810219191
[ 0.72027778 -0.22222222],0.8664662174912365,0.0007717454420072991
[ 0.71972222 -0.22222222],0.8664611494923871,0.0007846697517868136
[ 0.71916667 -0.22222222],0.8664512281383828,0.0007977620612051275
[ 0.71861111 -0.22222222],0.866438195837493,0.0008110297525055876
[ 0.71805556 -0.22222222],0.866423107740935,0.0008244785377707172
[ 0.7175     -0.22222222],0.8663999106626755,0.0008380930192185682
[ 0.71694444 -0.22222222],0.866368979552441,0.0008518762642685644
[ 0.71638889 -0.22222222],0.8663305811471349,0.0008658310968514158
[ 0.71583333 -0.22222222],0.8662848801133438,0.0008799600930114548
[ 0.71527778 -0.22222222],0.8662319449656883,0.0008942655766999364
[ 0.71472222 -0.22222222],0.8661719034641264,0.0009087500089431608
[ 0.71416667 -0.22222222],0.8661039463878863,0.0009234133421192845
[ 0.71361111 -0.22222222],0.8660280538445526,0.0009382575015310213
[ 0.71305556 -0.22222222],0.8659441055720851,0.0009532841014572646
[ 0.7125     -0.22222222],0.865851889225646,0.0009684944464874356
[ 0.71194444 -0.22222222],0.8657511082395691,0.0009838895330639232
[ 0.71138889 -0.22222222],0.8656413892857618,0.000999470051241353
[ 0.71083333 -0.22222222],0.8655222893489619,0.0010152363866754545
[ 0.71027778 -0.22222222],0.8653933024384078,0.0010311886228573071
[ 0.70972222 -0.22222222],0.8652538659545027,0.001047326543611066
[ 0.70916667 -0.22222222],0.8651033667281082,0.0010636496358749693
[ 0.70861111 -0.22222222],0.8649411467491009,0.0010801570927862717
[ 0.70805556 -0.22222222],0.8647665085998635,0.0010968477325505037
[ 0.7075     -0.22222222],0.864578720608407,0.0011137201866642942
[ 0.70694444 -0.22222222],0.864377021734871,0.0011307728898238855
[ 0.70638889 -0.22222222],0.8641606262042459,0.0011480039068483795
[ 0.70583333 -0.22222222],0.8639287278972562,0.001165411026383768
[ 0.70527778 -0.22222222],0.8636805045105278,0.001182991768502703
[ 0.70472222 -0.22222222],0.8634151214963318,0.0012007433927247897
[ 0.70416667 -0.22222222],0.8631317357914428,0.0012186629064655653
[ 0.70361111 -0.22222222],0.8628294993439554,0.0012367470739191898
[ 0.70305556 -0.22222222],0.8625075624462084,0.001254992425376757
[ 0.7025     -0.22222222],0.8621650768813572,0.001273395266978364
[ 0.70194444 -0.22222222],0.8618011988905716,0.001291951690893892
[ 0.70138889 -0.22222222],0.8614150919672836,0.0013106575859234007
[ 0.70083333 -0.22222222],0.8610064689635581,0.0013295107216025961
[ 0.70027778 -0.22222222],0.8605738283439879,0.0013485040235597973
[ 0.69972222 -0.22222222],0.8601163189245041,0.0013676326103938515
[ 0.69916667 -0.22222222],0.8596330668953853,0.001386891273684417
[ 0.69861111 -0.22222222],0.8591231779067019,0.001406274479516377
[ 0.69805556 -0.22222222],0.8585857391940334,0.0014257763708864556
[ 0.6975     -0.22222222],0.8580153395341501,0.0014453675552400656
[ 0.69694444 -0.22222222],0.8574122460595079,0.0014650469447926929
[ 0.69638889 -0.22222222],0.8567758123873207,0.0014848086781554114
[ 0.69583333 -0.22222222],0.8561038688452124,0.0015046385105276742
[ 0.69527778 -0.22222222],0.8553940450784482,0.0015245204963036042
[ 0.69472222 -0.22222222],0.8546437813353878,0.0015444369769481293
[ 0.69416667 -0.22222222],0.853852259447649,0.0015643794736101503
[ 0.69361111 -0.22222222],0.8530187188492413,0.0015843393339592382
[ 0.69305556 -0.22222222],0.8521394697964013,0.0016042908919252838
[ 0.6925     -0.22222222],0.851212152581215,0.001624215379601376
[ 0.69194444 -0.22222222],0.8502343627846907,0.0016440931244605162
[ 0.69138889 -0.22222222],0.849203573096234,0.0016639030911780974
[ 0.69083333 -0.22222222],0.8481172435568923,0.001683623528330273
[ 0.69027778 -0.22222222],0.8469710552755598,0.0017032212098771937
[ 0.68972222 -0.22222222],0.8457612429014785,0.0017226652417105625
[ 0.68916667 -0.22222222],0.8444853024410532,0.0017419317111523791
[ 0.68861111 -0.22222222],0.8431400464184332,0.0017609918853378908
[ 0.68805556 -0.22222222],0.8417216639298585,0.001779812397311623
[ 0.6875     -0.22222222],0.840225779905186,0.0017983554617884542
[ 0.68694444 -0.22222222],0.8386476411045474,0.001816579791389394
[ 0.68638889 -0.22222222],0.8369817282295996,0.0018344385457753389
[ 0.68583333 -0.22222222],0.835222302753022,0.0018518821842339417
[ 0.68527778 -0.22222222],0.8333632919059232,0.0018688579316640808
[ 0.68472222 -0.22222222],0.8313983167769268,0.0018853100109288764
[ 0.68416667 -0.22222222],0.8293207231337478,0.001901179921406589
[ 0.68361111 -0.22222222],0.8271246964634874,0.001916414192682828
[ 0.68305556 -0.22222222],0.8248014678759434,0.0019309385374171389
[ 0.6825     -0.22222222],0.8223421758195523,0.0019446772409575412
[ 0.68194444 -0.22222222],0.8197372929727612,0.0019575493891828537
[ 0.68138889 -0.22222222],0.8169761747130143,0.001969465831587423
[ 0.68083333 -0.22222222],0.8140470830326514,0.0019803294689562196
[ 0.68027778 -0.22222222],0.8109370848488472,0.0019900347954092093
[ 0.67972222 -0.22222222],0.8076329200248624,0.0019984745988362697
[ 0.67916667 -0.22222222],0.8041190388542883,0.002005525886301411
[ 0.67861111 -0.22222222],0.8003782861276347,0.0020110556342753556
[ 0.67805556 -0.22222222],0.7963918335572719,0.002014921048640005
[ 0.6775     -0.22222222],0.7921386440236537,0.002016966562717515
[ 0.67694444 -0.22222222],0.7875951901353845,0.002017022901703618
[ 0.67638889 -0.22222222],0.7827349442630379,0.002014904822781713
[ 0.67583333 -0.22222222],0.7775276904944262,0.002010408002590841
[ 0.67527778 -0.22222222],0.771940172820289,0.0020033161113185063
[ 0.67472222 -0.22222222],0.7659345647355004,0.001993392826983819
[ 0.67416667 -0.22222222],0.7594676434297543,0.0019803798738646824
[ 0.67361111 -0.22222222],0.7524903781566259,0.0019639991696246213
[ 0.67305556 -0.22222222],0.7449468987275936,0.0019439519503144152
[ 0.6725     -0.22222222],0.7367739235426084,0.001919922279055039
[ 0.67194444 -0.22222222],0.7278998412506766,0.0018915809546892406
[ 0.67138889 -0.22222222],0.718243070110418,0.001858586273218226
[ 0.67083333 -0.22222222],0.7077132567849787,0.0018206067941021892
[ 0.67027778 -0.22222222],0.6962135354864191,0.0017773523985648632
[ 0.66972222 -0.22222222],0.6836436368699076,0.0017286102222582892
[ 0.66916667 -0.22222222],0.669910072944301,0.0016743200899310836
[ 0.66861111 -0.22222222],0.6549431655428973,0.0016146760982172419
[ 0.66805556 -0.22222222],0.6387260331312936,0.0015502664742200333
[ 0.6675     -0.22222222],0.6213277777512879,0.0014821848141409954
[ 0.66694444 -0.22222222],0.6029360352379768,0.0014120750865840195
[ 0.55555556 -0.33361111],0.5093973560550143,0.0004967247925219324
[ 0.55555556 -0.33416667],0.529557219930604,0.0005238019560086052
[ 0.55555556 -0.33472222],0.5487427959090349,0.000550437287623631
[ 0.55555556 -0.33527778],0.5667457442519725,0.0005759998534294574
[ 0.55555556 -0.33583333],0.5834804638589702,0.0006000464597693305
[ 0.55555556 -0.33638889],0.5989520139456528,0.0006223136701011154
[ 0.55555556 -0.33694444],0.6132223663665933,0.0006426831860315393
[ 0.55555556 -0.3375    ],0.6263806249800182,0.0006611345388208605
[ 0.55555556 -0.33805556],0.6385264345852714,0.0006777125799652915
[ 0.55555556 -0.33861111],0.6497539940443717,0.0006924878456685276
[ 0.55555556 -0.33916667],0.6601524349441786,0.0007055521600973268
[ 0.55555556 -0.33972222],0.6698051731538706,0.0007170118986760454
[ 0.55555556 -0.34027778],0.6787908371540426,0.0007269856115545524
[ 0.55555556 -0.34083333],0.6871615201397001,0.0007355431508145184
[ 0.55555556 -0.34138889],0.694982398670322,0.0007428028761545928
[ 0.55555556 -0.34194444],0.7023032771011677,0.0007488563501170206
[ 0.55555556 -0.3425    ],0.7091708935609513,0.0007537972797349896
[ 0.55555556 -0.34305556],0.7156269029852836,0.0007577140506672803
[ 0.55555556 -0.34361111],0.7217058467771222,0.0007606823495840554
[ 0.55555556 -0.34416667],0.7274282150489865,0.0007627446219642368
[ 0.55555556 -0.34472222],0.7328277875881595,0.0007639835913346656
[ 0.55555556 -0.34527778],0.737936697990192,0.0007644808811135978
[ 0.55555556 -0.34583333],0.7427782498428965,0.0007642964464500115
[ 0.55555556 -0.34638889],0.7473681323200512,0.0007634712437688256
[ 0.55555556 -0.34694444],0.7517137652573519,0.0007620251002402307
[ 0.55555556 -0.3475    ],0.7558230312059409,0.0007599820476612064
[ 0.55555556 -0.34805556],0.7597371044013378,0.0007574571898319656
[ 0.55555556 -0.34861111],0.7634684697989206,0.0007544860557758213
[ 0.55555556 -0.34916667],0.7670256059593226,0.0007510950590738463
[ 0.55555556 -0.34972222],0.7704171759178818,0.0007473114343558474
[ 0.55555556 -0.35027778],0.7736519212026831,0.000743162832914661
[ 0.55555556 -0.35083333],0.7767385498916507,0.0007386769171420024
[ 0.55555556 -0.35138889],0.7796856189822954,0.000733880958474598
[ 0.55555556 -0.35194444],0.7825014112733818,0.0007288014428345019
[ 0.55555556 -0.3525    ],0.7851938068768904,0.0007234636868013468
[ 0.55555556 -0.35305556],0.7877701493961066,0.0007178914670116641
[ 0.55555556 -0.35361111],0.7902371067268904,0.0007121066645855726
[ 0.55555556 -0.35416667],0.7926005263703251,0.0007061289257768222
[ 0.55555556 -0.35472222],0.7948626887299338,0.000699970086656958
[ 0.55555556 -0.35527778],0.7970315836438353,0.0006936530169700713
[ 0.55555556 -0.35583333],0.7991118049312743,0.0006871929418259008
[ 0.55555556 -0.35638889],0.8011068524934656,0.0006806022158466646
[ 0.55555556 -0.35694444],0.8030189943340662,0.0006738901014676736
